sample_id,url,label,sample_origin,source_type,label_quality,group_id,capture_date,html_path,quality_status,quality_score,split,training_eligible,url_technique_id,html_technique_id,url_length,host_length,registrable_domain_length,subdomain_count,path_length,path_depth,query_length,query_param_count,fragment_length,digit_ratio,special_ratio,hyphen_count,dot_count,at_count,percent_encoded_count,host_entropy,path_entropy,token_count,token_length_mean,token_length_std,long_random_token_count,suspicious_token_count,is_https,has_ip_host,has_idn_or_punycode,unicode_confusable_count,nonstandard_port,repeated_character_run,redirect_count,cross_domain_redirect_count,html_bytes_log,visible_text_length_log,word_count_log,persian_character_ratio,replacement_character_count,mojibake_marker_count,title_present,title_length_log,title_domain_token_overlap,total_tags_log,max_dom_depth,max_siblings_log,form_count,password_input_count,email_input_count,text_input_count,hidden_input_count,button_count,external_form_action_count,form_action_cross_domain_ratio,internal_link_count_log,external_link_count_log,external_link_ratio,empty_link_count_log,image_count_log,iframe_count,script_count_log,external_script_ratio,stylesheet_count_log,external_stylesheet_ratio,favicon_count,favicon_same_domain,local_asset_ratio,data_uri_count_log,blob_reference_count,eval_count,atob_count,document_write_count,window_location_count,meta_refresh_count,credential_keyword_count_log,captcha_keyword_count_log,network_host_count_log,external_network_host_ratio,has_content_security_policy,has_hsts,has_x_frame_options,domain_age_days_log,domain_age_missing,dns_address_count_log,dns_missing,tls_days_remaining_log,tls_missing,popularity_rank_log,popularity_missing
20260201__isa.org.ir__ae87777a0c80__legitimate,https://isa.org.ir/,0,real,legitimate_archive,verified_legitimate,isa.org.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__isa.org.ir__ae87777a0c80.html,ok,0.9805,train,1,,,19.0,10.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,2.0,0.0,0.0,2.7219280948873625,-0.0,4.0,3.25,1.0897247358851685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.765930685278576,9.719384409659742,8.034631032923107,0.7733229141620582,0.0,0.0,1.0,3.58351893845611,0.0,7.049254841255837,39.0,3.295836866004329,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.2832037287379885,1.9459101490553132,0.0297029702970297,3.2188758248682006,3.58351893845611,0.0,3.2188758248682006,0.041666666666666664,0.6931471805599453,0.0,1.0,1.0,0.9683794466403162,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__isa.org.ir__ae87777a0c80__phishing,https://cdn-redirect-1.example-cdn.net/r?token=ZQGM7auzvWv5&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3DInmdaMR9kFZN%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fisa.org.ir,1,synthetic,persianphish_generated,generated_phishing,isa.org.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__isa.org.ir__ae87777a0c80__T16.html,ok,0.9779,train,1,T06,T16,235.0,30.0,15.0,1.0,2.0,1.0,194.0,2.0,0.0,0.12345679012345678,0.19402985074626866,3.0,2.0,0.0,17.0,3.685917579505496,1.0,36.0,4.5,2.661453237111885,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.704726944963314,9.736428922408086,8.051022208190679,0.7700035456801797,0.0,0.0,1.0,3.58351893845611,0.0,7.069874128458572,39.0,3.367295829986474,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.278114659230517,2.0794415416798357,0.034653465346534656,3.2188758248682006,3.58351893845611,0.0,3.295836866004329,0.11538461538461539,0.6931471805599453,1.0,1.0,1.0,0.8537549407114624,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__isfahan.iribnews.ir__5135c9b23051__legitimate,https://isfahan.iribnews.ir/,0,real,legitimate_archive,verified_legitimate,iribnews.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__isfahan.iribnews.ir__5135c9b23051.html,ok,0.9998,train,1,,,28.0,19.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,2.0,0.0,0.0,3.3005590923909534,-0.0,4.0,5.5,2.29128784747792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.216171480207588,8.776630098427717,7.136483208590247,0.7902777777777777,0.0,0.0,1.0,3.367295829986474,0.0,6.628041376179533,18.0,3.258096538021482,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.003946305945459,2.833213344056216,0.0975609756097561,1.6094379124341003,3.912023005428146,0.0,1.9459101490553132,0.0,1.0986122886681098,0.0,1.0,1.0,0.9213973799126638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__isih.ir__519c29a1be8f__legitimate,https://isih.ir/,0,real,legitimate_archive,verified_legitimate,isih.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__isih.ir__519c29a1be8f.html,ok,0.9906,train,1,,,16.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,1.0,0.0,0.0,2.1280852788913944,-0.0,3.0,3.6666666666666665,1.247219128924647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.00029615989922,10.384462031332603,8.716535732544495,0.7587166172106825,0.0,0.0,1.0,3.784189633918261,0.0,7.224753405767971,17.0,5.303304908059076,2.0,0.0,1.0,1.0,2.0,43.0,0.0,0.0,4.762173934797756,3.5553480614894135,0.22666666666666666,2.302585092994046,3.1780538303479458,0.0,1.3862943611198906,0.0,2.3978952727983707,0.0,1.0,1.0,0.8191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__isih.ir__519c29a1be8f__phishing,https://isih.ir/?UkyDyD=Ee7jdsqjs4Dq0fHIfyIFKnc8QDJC7Ryc&hWFyqQ=36d8Ie7gQneTsAp8zhGI7V4b94b9lcSz&OOXiD6=XR0ipNxxohE17hKBCWOMCgRSWiNZM6aK&ZoXbxj=UgVylJZXbABYILfdClLzXC30GJDCHysC&2vwzAF=fWm39r0X0iNGEOWDptXBRjCzczV4vmTy&oh95vs=YN3tlGjOXISEca43vqNmyE2Xoxn1YR6c&LPRk8Q=94sG5tUpoqUCseRzQZh8zB8DQ9Fucy9x&6GLIYW=M7jcqD5WcYJQHvFXvBrNEaH1XmNJyoq6,1,synthetic,persianphish_generated,generated_phishing,isih.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__isih.ir__519c29a1be8f__T21.html,ok,0.9886,train,1,T04,T21,336.0,7.0,7.0,0.0,1.0,0.0,319.0,8.0,0.0,0.15555555555555556,0.0625,0.0,1.0,0.0,0.0,2.1280852788913944,-0.0,19.0,16.57894736842105,13.184184263026683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.953783456610156,10.391760771831608,8.724044745953469,0.7577096566326061,0.0,0.0,1.0,3.784189633918261,0.0,7.2399325913204695,17.0,5.303304908059076,2.0,0.0,1.0,1.0,2.0,45.0,0.0,0.0,4.762173934797756,3.5553480614894135,0.22666666666666666,2.302585092994046,3.1780538303479458,0.0,1.6094379124341003,0.0,2.3978952727983707,0.0,1.0,1.0,0.8191489361702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.791759469228055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__isongs.ir__413e9d8bc22c__legitimate,https://isongs.ir/,0,real,legitimate_archive,verified_legitimate,isongs.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__isongs.ir__413e9d8bc22c.html,ok,0.9595,train,1,,,18.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.0,1.0,0.0,0.0,2.725480556997868,-0.0,3.0,4.333333333333333,1.699673171197595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.27105770465774,9.06681636189014,7.355001921105257,0.5528746247979681,0.0,0.0,1.0,3.828641396489095,0.0,6.648984550024776,14.0,4.1588830833596715,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.1298987149230735,1.791759469228055,0.028901734104046242,0.0,2.6390573296152584,0.0,2.5649493574615367,0.08333333333333333,1.6094379124341003,0.0,1.0,1.0,0.9704433497536946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__isongs.ir__413e9d8bc22c__phishing,https://cdn-redirect-1.example-cdn.net/r?token=DETkbQ0ZD8iw&next=https%3A%2F%2Fcdn-redirect-0.example-cdn.net%2Fr%3Ftoken%3DbiXVA2cfb5PU%26next%3Dhttps%253A%252F%252Fwww.google.com%252Furl%253Fq%253Dhttps%25253A%25252F%25252Fisongs.ir,1,synthetic,persianphish_generated,generated_phishing,isongs.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__isongs.ir__413e9d8bc22c__T17.html,ok,0.8231,train,1,T06,T17,234.0,30.0,15.0,1.0,2.0,1.0,193.0,2.0,0.0,0.12962962962962962,0.19,3.0,2.0,0.0,17.0,3.685917579505496,1.0,35.0,4.628571428571429,2.8090233614012465,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.590784251160798,5.135798437050262,3.4011973816621555,0.5680473372781065,0.0,0.0,1.0,3.2188758248682006,0.0,2.8903717578961645,5.0,1.9459101490553132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__istgahekoodak.ir__c107e02f1ef4__legitimate,https://istgahekoodak.ir/,0,real,legitimate_archive,verified_legitimate,istgahekoodak.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__istgahekoodak.ir__c107e02f1ef4.html,ok,1.0,train,1,,,25.0,16.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,3.5,-0.0,3.0,6.666666666666667,4.642796092394707,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.254855480154175,12.357776047500057,6.3578422665081,0.009825486978114984,0.0,0.0,1.0,4.248495242049359,0.0,6.490723534502507,20.0,4.499809670330265,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,4.465908118654584,1.0986122886681098,0.022727272727272728,1.6094379124341003,3.6888794541139363,1.0,3.4965075614664802,0.0625,3.044522437723423,0.0,3.0,1.0,0.9239766081871345,3.1354942159291497,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__istgahekoodak.ir__c107e02f1ef4__phishing,https://xn--istghkoodak-1ij7d.ir/,1,synthetic,persianphish_generated,generated_phishing,istgahekoodak.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__istgahekoodak.ir__c107e02f1ef4__T11.html,ok,1.0,train,1,T01,T11,33.0,24.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.08,0.24242424242424243,3.0,1.0,0.0,0.0,3.9387218755408675,-0.0,5.0,5.0,3.286335345030997,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.740288570832865,7.9909154630913255,6.3578422665081,0.7744666440907552,0.0,0.0,1.0,4.248495242049359,0.0,6.486160788944089,20.0,4.51085950651685,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,4.48863636973214,1.0,1.6094379124341003,3.6888794541139363,1.0,3.5263605246161616,0.30303030303030304,3.044522437723423,1.0,3.0,0.0,0.0,3.1354942159291497,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__italy.mfa.gov.ir__0672c6623a95__legitimate,https://italy.mfa.gov.ir/,0,real,legitimate_archive,verified_legitimate,mfa.gov.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__italy.mfa.gov.ir__0672c6623a95.html,ok,0.9485,policy,1,,,25.0,16.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,3.0,0.0,0.0,3.452819531114783,-0.0,5.0,3.6,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.010563919616366,8.420682291035394,6.716594773520978,0.7565543071161048,0.0,0.0,1.0,3.4339872044851463,0.0,6.52649485957079,21.0,3.258096538021482,1.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,4.110873864173311,3.4339872044851463,0.3333333333333333,2.833213344056216,3.2188758248682006,0.0,3.1354942159291497,0.0,2.3978952727983707,0.0,0.0,0.0,0.7872340425531915,0.6931471805599453,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__italy.mfa.gov.ir__0672c6623a95__phishing,https://italy.mfa.gov.ir/yaivwk,1,synthetic,persianphish_generated,generated_phishing,mfa.gov.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__italy.mfa.gov.ir__0672c6623a95__T22.html,ok,0.8462,policy,1,T05,T22,31.0,16.0,10.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.0,3.0,0.0,0.0,3.452819531114783,2.807354922057604,6.0,4.0,1.4142135623730951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.264620829411216,6.186208623900494,4.330733340286331,0.5381443298969072,0.0,0.0,1.0,3.8918202981106265,0.0,3.6109179126442243,6.0,2.0794415416798357,1.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__ito.lib.eshia.ir__25e29b4378c0__legitimate,https://ito.lib.eshia.ir/,0,real,legitimate_archive,verified_legitimate,eshia.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__ito.lib.eshia.ir__25e29b4378c0.html,ok,0.8767,train,1,,,25.0,16.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,3.0,0.0,0.0,3.202819531114783,-0.0,5.0,3.6,1.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.204422898212146,6.923628628138427,5.176149732573829,0.7921182266009852,0.0,0.0,1.0,3.044522437723423,0.0,5.187385805840755,16.0,3.044522437723423,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.4965075614664802,2.1972245773362196,0.2,0.0,1.0986122886681098,0.0,1.6094379124341003,0.0,0.6931471805599453,0.0,1.0,1.0,0.8222222222222222,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__ito.lib.eshia.ir__25e29b4378c0__phishing,https://ito.lib.eshia.ir/?WWp2UQ=FIittbtwDtUV0eUgKSkaqxwnwe81hPjp&FdYcfQ=PDOntKRb7ZMTGBhQC4Z8Lyhzlio1yiOT&YMIVDR=cNPU65pv5XEGL9PnD6fkh4Jo1b8vqMuP&CHPN6I=l6hvrX0qmaP5ZxSiV4cs2hDNpnOBZ5k3&iUjQSO=iIOLNQCrd96bnZNLhh3oCKWfP1sILJ9I&Qdg4as=YMRfon7dOzSKgemAt7hDyAwZCYdBmrSF&q1a37N=US5S0faTzlavBUYR0cHQVAGa6K8Fg6yG&lhSTMM=UwOjkCIH26wySLtFlTbOwwEWLx2jtVcr,1,synthetic,persianphish_generated,generated_phishing,eshia.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__ito.lib.eshia.ir__25e29b4378c0__T24.html,ok,0.9343,train,1,T04,T24,345.0,16.0,8.0,2.0,1.0,0.0,319.0,8.0,0.0,0.13664596273291926,0.06666666666666667,0.0,3.0,0.0,0.0,3.202819531114783,-0.0,21.0,15.333333333333334,13.11971737984413,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.670349770918355,6.923628628138427,5.176149732573829,0.7921182266009852,0.0,0.0,1.0,3.044522437723423,0.0,5.187385805840755,16.0,3.044522437723423,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.4965075614664802,2.1972245773362196,0.2,0.0,1.0986122886681098,0.0,1.6094379124341003,0.0,0.6931471805599453,0.0,1.0,1.0,0.8181818181818182,0.6931471805599453,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__ivo.ir__ac91d7f22223__legitimate,https://ivo.ir/,0,real,legitimate_archive,verified_legitimate,ivo.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__ivo.ir__ac91d7f22223.html,ok,1.0,train,1,,,15.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,2.2516291673878226,-0.0,3.0,3.3333333333333335,1.247219128924647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.079643750184168,10.471383252907115,8.724369949208368,0.7513743270048172,0.0,0.0,1.0,3.4965075614664802,0.0,8.37378460812088,25.0,6.126869184114185,2.0,0.0,0.0,2.0,1.0,29.0,0.0,0.0,6.71901315438526,2.70805020110221,0.016646848989298454,5.814130531825066,4.127134385045092,0.0,2.4849066497880004,0.0,1.6094379124341003,0.0,2.0,1.0,0.9844789356984479,3.044522437723423,0.0,0.0,0.0,0.0,1.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__ivo.ir__ac91d7f22223__phishing,https://ivo.ir/?lDvSeC=Slqo9QJ2yVg3ovPahDcsYiOkWg71y9k8&0DD4ou=ovSJLCUu2jiQb7OdrXAKBzXGRCwvLrXW&DjAHTc=ekd6dHRF8Tu1GO5dGsbQ1nN6vw1KDz5L&HRPW8I=MyeQ8ZT4Emnvw1d5umHqVCMzQG8nBLnt&l1fJF4=EbV9YVguyy33YMV6i7WSeDE4rlJdinyk&2ExOFT=rXLAxeu1YfSU1zFDSmwIMojdPULRsDGj&Fiu6gG=3zzdYLFrXgat5iVH6TiHI73Pu6La14rg&XwhHXl=9PS1dSWxFYUESffy1pb8AdxBFlROPSKA,1,synthetic,persianphish_generated,generated_phishing,ivo.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__ivo.ir__ac91d7f22223__T07.html,ok,1.0,train,1,T04,T07,335.0,6.0,6.0,0.0,1.0,0.0,319.0,8.0,0.0,0.15605095541401273,0.0626865671641791,0.0,1.0,0.0,0.0,2.2516291673878226,-0.0,19.0,16.526315789473685,13.236188118196152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01247261565997,10.471383252907115,8.724369949208368,0.7513743270048172,0.0,0.0,1.0,3.4965075614664802,0.0,8.37378460812088,25.0,6.126869184114185,2.0,0.0,0.0,2.0,1.0,29.0,0.0,0.0,6.71901315438526,2.70805020110221,0.016646848989298454,5.814130531825066,4.127134385045092,0.0,2.4849066497880004,0.0,1.6094379124341003,0.0,2.0,1.0,0.9844617092119867,3.091042453358316,0.0,0.0,0.0,0.0,1.0,0.0,2.772588722239781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__iycs.ir__d2ed992e2d3b__legitimate,https://iycs.ir/,0,real,legitimate_archive,verified_legitimate,iycs.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__iycs.ir__d2ed992e2d3b.html,ok,1.0,train,1,,,16.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,1.0,0.0,0.0,2.5216406363433186,-0.0,3.0,3.6666666666666665,1.247219128924647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.80358409329917,9.028458718410613,7.3395376954076745,0.7819097888675623,0.0,0.0,1.0,4.31748811353631,0.0,7.652070746116482,32.0,4.219507705176107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.225746673713202,3.5553480614894135,0.1552511415525114,1.3862943611198906,3.6109179126442243,0.0,3.784189633918261,0.046511627906976744,3.713572066704308,0.025,3.0,1.0,0.8820058997050148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__iycs.ir__d2ed992e2d3b__phishing,https://iycs.ir/?DbLJnd=nWDPcY4C8j50JzQGU4DDFVhMvkTH1Ylz&0m1IFd=FXsxqGRMWV73ckXSK7yOOyA97aMddcKJ&mTXx7W=c8npB4HfEqyBucycl1Ss4F5U4ipRNQMb&rH20Mc=IGI9UQMyijQayl9v1nVouLh8CflNT7PH&jB7wru=3qc0jczLV8ixmGRtl4niVq1auvSTOK7A&ZwLW45=vGCLRldmJ9ZyND6ElneTdduxPrawqgFI&hleUZd=fQ5lLbJbPrG7QEDrihu2MZvrx3X05baU&v5te2I=oi1EXmHzWxsrd3Cd8Z1qRn8w9ogJWrF5,1,synthetic,persianphish_generated,generated_phishing,iycs.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__iycs.ir__d2ed992e2d3b__T21.html,ok,1.0,train,1,T04,T21,336.0,7.0,7.0,0.0,1.0,0.0,319.0,8.0,0.0,0.16825396825396827,0.0625,0.0,1.0,0.0,0.0,2.5216406363433186,-0.0,19.0,16.57894736842105,13.184184263026683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.755023189980424,9.057072635572965,7.369600720526409,0.7769876428071811,0.0,0.0,1.0,4.31748811353631,0.0,7.661997558901893,32.0,4.23410650459726,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.225746673713202,3.5553480614894135,0.1552511415525114,1.3862943611198906,3.6109179126442243,0.0,3.8066624897703196,0.045454545454545456,3.713572066704308,0.025,3.0,1.0,0.8820058997050148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__jakharid.ir__4918e2af1647__legitimate,https://jakharid.ir/,0,real,legitimate_archive,verified_legitimate,jakharid.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__jakharid.ir__4918e2af1647.html,ok,0.9676,calibration,1,,,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,2.9139770731827523,-0.0,3.0,5.0,2.449489742783178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.463588151141717,8.77230041793584,7.161622002939187,0.7788282703037818,0.0,0.0,1.0,3.784189633918261,0.0,6.876264611890766,24.0,3.4657359027997265,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,5.075173815233827,0.0,0.0,2.5649493574615367,3.713572066704308,0.0,2.3978952727983707,0.0,0.6931471805599453,0.0,3.0,1.0,0.9683257918552036,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__jakharid.ir__4918e2af1647__phishing,https://jakhsrid.ir/,1,synthetic,persianphish_generated,generated_phishing,jakharid.ir,20260201,balanced_generated_websites_by_technique_20260709/phishing_html_archive/20260201__jakharid.ir__4918e2af1647__T11.html,ok,0.9678,calibration,1,T05,T11,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,3.095795255000934,-0.0,3.0,5.0,2.449489742783178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.46747820705829,8.77043908654689,7.160069207596127,0.7788819875776397,0.0,0.0,1.0,3.784189633918261,0.0,6.873163834212518,24.0,3.4965075614664802,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,5.075173815233827,1.0,2.5649493574615367,3.713572066704308,0.0,2.4849066497880004,0.36363636363636365,0.6931471805599453,1.0,3.0,0.0,0.0,0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260201__jamkaran.ir__870b6cae6ae8__legitimate,https://jamkaran.ir/,0,real,legitimate_archive,verified_legitimate,jamkaran.ir,20260201,مجموعه داده قانونی/مجموعه داده قانونی/legitimate_html_archive/20260201__jamkaran.ir__870b6cae6ae8.html,ok,0.8519,train,1,,,20.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,2.8453509366224368,-0.0,3.0,5.0,2.449489742783178,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.090522721554134,8.656433258507741,7.050122520269059,0.7549599721545422,0.0,0.0,0.0,0.0,0.0,6.29156913955832,16.0,3.258096538021482,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,4.465908118654584,1.0986122886681098,0.022727272727272728,2.0794415416798357,4.060443010546419,0.0,3.2188758248682006,0.0,2.1972245773362196,0.0,0.0,0.0,0.9177215189873418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
